uid,scale,item_index,dimension,response_reversed
116,BFI,26,Extraversion,4.0
116,BFI,27,Agreeableness,2.0
116,BFI,28,Conscientiousness,3.0
116,BFI,29,Neuroticism,3.0
116,BFI,30,Openness,4.0
116,BFI,31,Extraversion,3.0
116,BFI,32,Agreeableness,2.0
116,BFI,33,Conscientiousness,2.0
116,BFI,34,Neuroticism,3.0
116,BFI,35,Openness,3.0
116,BFI,36,Extraversion,3.0
116,BFI,37,Agreeableness,2.0
116,BFI,38,Conscientiousness,2.0
116,BFI,39,Neuroticism,3.0
116,BFI,40,Openness,3.0
116,BFI,41,Openness,2.0
116,BFI,42,Agreeableness,3.0
116,BFI,43,Conscientiousness,3.0
116,BFI,44,Openness,4.0
116,PANAS,1,Positive,2.0
116,PANAS,2,Negative,4.0
116,PANAS,3,Positive,2.0
116,PANAS,4,Negative,4.0
116,PANAS,5,Positive,3.0
116,PANAS,6,Negative,4.0
116,PANAS,7,Negative,4.0
116,PANAS,8,Negative,2.0
116,PANAS,9,Positive,2.0
116,PANAS,10,Positive,2.0
116,PANAS,11,Negative,3.0
116,PANAS,12,Positive,3.0
116,PANAS,13,Negative,4.0
116,PANAS,14,Positive,3.0
116,PANAS,15,Negative,3.0
116,PANAS,16,Positive,2.0
116,PANAS,17,Positive,2.0
116,PANAS,18,Negative,3.0
116,PANAS,19,Positive,3.0
116,PANAS,20,Negative,3.0
116,BPAQ,1,Physical,1.0
116,BPAQ,2,Physical,1.0
116,BPAQ,3,Physical,3.0
116,BPAQ,4,Physical,4.0
116,BPAQ,5,Physical,2.0
116,BPAQ,6,Physical,2.0
116,BPAQ,7,Physical,1.0
116,BPAQ,8,Physical,1.0
116,BPAQ,9,Physical,2.0
116,BPAQ,10,Verbal,3.0
116,BPAQ,11,Verbal,4.0
116,BPAQ,12,Verbal,4.0
116,BPAQ,13,Verbal,4.0
116,BPAQ,14,Verbal,4.0
116,BPAQ,15,Anger,4.0
116,BPAQ,16,Anger,4.0
116,BPAQ,17,Anger,4.0
116,BPAQ,18,Anger,3.0
116,BPAQ,19,Anger,4.0
116,BPAQ,20,Anger,4.0
116,BPAQ,21,Anger,4.0
116,BPAQ,22,Hostility,4.0
116,BPAQ,23,Hostility,3.0
116,BPAQ,24,Hostility,3.0
116,BPAQ,25,Hostility,3.0
116,BPAQ,26,Hostility,3.0
116,BPAQ,27,Hostility,4.0
116,BPAQ,28,Hostility,3.0
116,BPAQ,29,Hostility,2.0
116,SSCS,1,Personal Identity,4.0
116,SSCS,2,Personal Identity,4.0
116,SSCS,3,Self-efficacy,4.0
116,SSCS,4,Self-efficacy,4.0
116,SSCS,5,Self-efficacy,3.0
116,SSCS,6,Self-efficacy,4.0
116,SSCS,7,Personal Identity,4.0
116,SSCS,8,Self-efficacy,4.0
116,SSCS,9,Self-efficacy,3.0
116,SSCS,10,Personal Identity,4.0
116,SSCS,11,Personal Identity,3.0
117,BFI,1,Extraversion,3.0
117,BFI,2,Agreeableness,3.0
117,BFI,3,Conscientiousness,4.0
117,BFI,4,Neuroticism,3.0
117,BFI,5,Openness,4.0
117,BFI,6,Extraversion,3.0
117,BFI,7,Agreeableness,4.0
117,BFI,8,Conscientiousness,3.0
117,BFI,9,Neuroticism,2.0
117,BFI,10,Openness,4.0
117,BFI,11,Extraversion,5.0
117,BFI,12,Agreeableness,3.0
117,BFI,13,Conscientiousness,5.0
117,BFI,14,Neuroticism,3.0
117,BFI,15,Openness,4.0
117,BFI,16,Extraversion,5.0
117,BFI,17,Agreeableness,4.0
117,BFI,18,Conscientiousness,3.0
117,BFI,19,Neuroticism,3.0
117,BFI,20,Openness,4.0
117,BFI,21,Extraversion,3.0
117,BFI,22,Agreeableness,4.0
117,BFI,23,Conscientiousness,2.0
117,BFI,24,Neuroticism,2.0
117,BFI,25,Openness,4.0
117,BFI,26,Extraversion,4.0
117,BFI,27,Agreeableness,3.0
117,BFI,28,Conscientiousness,5.0
117,BFI,29,Neuroticism,3.0
117,BFI,30,Openness,3.0
117,BFI,31,Extraversion,3.0
117,BFI,32,Agreeableness,4.0
117,BFI,33,Conscientiousness,4.0
117,BFI,34,Neuroticism,2.0
117,BFI,35,Openness,3.0
117,BFI,36,Extraversion,3.0
117,BFI,37,Agreeableness,3.0
117,BFI,38,Conscientiousness,4.0
117,BFI,39,Neuroticism,3.0
117,BFI,40,Openness,3.0
117,BFI,41,Openness,3.0
117,BFI,42,Agreeableness,4.0
117,BFI,43,Conscientiousness,3.0
117,BFI,44,Openness,3.0
117,PANAS,1,Positive,4.0
117,PANAS,2,Negative,1.0
117,PANAS,3,Positive,4.0
117,PANAS,4,Negative,1.0
117,PANAS,5,Positive,4.0
117,PANAS,6,Negative,3.0
117,PANAS,7,Negative,1.0
117,PANAS,8,Negative,1.0
117,PANAS,9,Positive,4.0
117,PANAS,10,Positive,4.0
117,PANAS,11,Negative,3.0
117,PANAS,12,Positive,4.0
117,PANAS,13,Negative,1.0
117,PANAS,14,Positive,4.0
117,PANAS,15,Negative,1.0
117,PANAS,16,Positive,4.0
117,PANAS,17,Positive,4.0
117,PANAS,18,Negative,3.0
117,PANAS,19,Positive,4.0
117,PANAS,20,Negative,1.0
117,BPAQ,1,Physical,1.0
117,BPAQ,2,Physical,1.0
117,BPAQ,3,Physical,3.0
117,BPAQ,4,Physical,2.0
117,BPAQ,5,Physical,2.0
117,BPAQ,6,Physical,2.0
117,BPAQ,7,Physical,2.0
117,BPAQ,8,Physical,1.0
117,BPAQ,9,Physical,2.0
117,BPAQ,10,Verbal,4.0
117,BPAQ,11,Verbal,3.0
117,BPAQ,12,Verbal,2.0
117,BPAQ,13,Verbal,3.0
117,BPAQ,14,Verbal,3.0
117,BPAQ,15,Anger,4.0
117,BPAQ,16,Anger,3.0
117,BPAQ,17,Anger,3.0
117,BPAQ,18,Anger,2.0
117,BPAQ,19,Anger,4.0
117,BPAQ,20,Anger,2.0
117,BPAQ,21,Anger,2.0
117,BPAQ,22,Hostility,2.0
117,BPAQ,23,Hostility,2.0
117,BPAQ,24,Hostility,4.0
117,BPAQ,25,Hostility,3.0
117,BPAQ,26,Hostility,3.0
117,BPAQ,27,Hostility,4.0
117,BPAQ,28,Hostility,3.0
117,BPAQ,29,Hostility,2.0
117,SSCS,1,Personal Identity,3.0
117,SSCS,2,Personal Identity,4.0
117,SSCS,3,Self-efficacy,4.0
117,SSCS,4,Self-efficacy,4.0
117,SSCS,5,Self-efficacy,4.0
117,SSCS,6,Self-efficacy,4.0
117,SSCS,7,Personal Identity,3.0
117,SSCS,8,Self-efficacy,4.0
117,SSCS,9,Self-efficacy,4.0
117,SSCS,10,Personal Identity,4.0
117,SSCS,11,Personal Identity,4.0
97,BFI,1,Extraversion,3.0
97,BFI,2,Agreeableness,3.0
97,BFI,3,Conscientiousness,4.0
97,BFI,4,Neuroticism,3.0
97,BFI,5,Openness,3.0
97,BFI,6,Extraversion,3.0
97,BFI,7,Agreeableness,3.0
97,BFI,8,Conscientiousness,3.0
97,BFI,9,Neuroticism,3.0
97,BFI,10,Openness,4.0
97,BFI,11,Extraversion,3.0
97,BFI,12,Agreeableness,3.0
97,BFI,13,Conscientiousness,5.0
97,BFI,14,Neuroticism,3.0
97,BFI,15,Openness,3.0
97,BFI,16,Extraversion,3.0
97,BFI,17,Agreeableness,4.0
97,BFI,18,Conscientiousness,3.0
97,BFI,19,Neuroticism,3.0
97,BFI,20,Openness,3.0
97,BFI,21,Extraversion,3.0
97,BFI,22,Agreeableness,3.0
97,BFI,23,Conscientiousness,3.0
97,BFI,24,Neuroticism,2.0
97,BFI,25,Openness,3.0
97,BFI,26,Extraversion,3.0
97,BFI,27,Agreeableness,3.0
97,BFI,28,Conscientiousness,5.0
97,BFI,29,Neuroticism,3.0
97,BFI,30,Openness,3.0
97,BFI,31,Extraversion,3.0
97,BFI,32,Agreeableness,4.0
97,BFI,33,Conscientiousness,3.0
97,BFI,34,Neuroticism,2.0
97,BFI,35,Openness,3.0
97,BFI,36,Extraversion,3.0
97,BFI,37,Agreeableness,3.0
97,BFI,38,Conscientiousness,3.0
97,BFI,39,Neuroticism,3.0
97,BFI,40,Openness,3.0
97,BFI,41,Openness,3.0
97,BFI,42,Agreeableness,3.0
97,BFI,43,Conscientiousness,3.0
97,BFI,44,Openness,3.0
97,PANAS,1,Positive,4.0
97,PANAS,2,Negative,3.0
97,PANAS,3,Positive,4.0
97,PANAS,4,Negative,3.0
97,PANAS,5,Positive,3.0
97,PANAS,6,Negative,3.0
97,PANAS,7,Negative,3.0
97,PANAS,8,Negative,3.0
97,PANAS,9,Positive,4.0
97,PANAS,10,Positive,3.0
97,PANAS,11,Negative,3.0
97,PANAS,12,Positive,4.0
97,PANAS,13,Negative,2.0
97,PANAS,14,Positive,3.0
97,PANAS,15,Negative,3.0
97,PANAS,16,Positive,4.0
97,PANAS,17,Positive,4.0
97,PANAS,18,Negative,2.0
97,PANAS,19,Positive,4.0
97,PANAS,20,Negative,3.0
97,BPAQ,1,Physical,1.0
97,BPAQ,2,Physical,3.0
97,BPAQ,3,Physical,4.0
97,BPAQ,4,Physical,3.0
97,BPAQ,5,Physical,3.0
97,BPAQ,6,Physical,2.0
97,BPAQ,7,Physical,1.0
97,BPAQ,8,Physical,1.0
97,BPAQ,9,Physical,3.0
97,BPAQ,10,Verbal,4.0
97,BPAQ,11,Verbal,4.0
97,BPAQ,12,Verbal,4.0
97,BPAQ,13,Verbal,3.0
97,BPAQ,14,Verbal,4.0
97,BPAQ,15,Anger,4.0
97,BPAQ,16,Anger,4.0
97,BPAQ,17,Anger,4.0
97,BPAQ,18,Anger,2.0
97,BPAQ,19,Anger,3.0
97,BPAQ,20,Anger,3.0
97,BPAQ,21,Anger,3.0
97,BPAQ,22,Hostility,3.0
97,BPAQ,23,Hostility,3.0
97,BPAQ,24,Hostility,3.0
97,BPAQ,25,Hostility,4.0
97,BPAQ,26,Hostility,3.0
97,BPAQ,27,Hostility,4.0
97,BPAQ,28,Hostility,3.0
97,BPAQ,29,Hostility,4.0
97,SSCS,1,Personal Identity,4.0
97,SSCS,2,Personal Identity,4.0
97,SSCS,3,Self-efficacy,4.0
97,SSCS,4,Self-efficacy,4.0
97,SSCS,5,Self-efficacy,4.0
97,SSCS,6,Self-efficacy,4.0
97,SSCS,7,Personal Identity,4.0
97,SSCS,8,Self-efficacy,4.0
97,SSCS,9,Self-efficacy,4.0
97,SSCS,10,Personal Identity,4.0
97,SSCS,11,Personal Identity,4.0
11,BFI,1,Extraversion,3.0
11,BFI,2,Agreeableness,3.0
11,BFI,3,Conscientiousness,4.0
11,BFI,4,Neuroticism,3.0
11,BFI,5,Openness,4.0
11,BFI,6,Extraversion,3.0
11,BFI,7,Agreeableness,4.0
11,BFI,8,Conscientiousness,3.0
11,BFI,9,Neuroticism,2.0
11,BFI,10,Openness,4.0
11,BFI,11,Extraversion,4.0
11,BFI,12,Agreeableness,3.0
11,BFI,13,Conscientiousness,4.0
11,BFI,14,Neuroticism,2.0
11,BFI,15,Openness,3.0
11,BFI,16,Extraversion,4.0
11,BFI,17,Agreeableness,3.0
11,BFI,18,Conscientiousness,3.0
11,BFI,19,Neuroticism,3.0
11,BFI,20,Openness,3.0
11,BFI,21,Extraversion,3.0
11,BFI,22,Agreeableness,3.0
11,BFI,23,Conscientiousness,3.0
11,BFI,24,Neuroticism,2.0
11,BFI,25,Openness,4.0
11,BFI,26,Extraversion,4.0
11,BFI,27,Agreeableness,3.0
11,BFI,28,Conscientiousness,4.0
11,BFI,29,Neuroticism,3.0
11,BFI,30,Openness,3.0
11,BFI,31,Extraversion,3.0
11,BFI,32,Agreeableness,4.0
11,BFI,33,Conscientiousness,4.0
11,BFI,34,Neuroticism,2.0
11,BFI,35,Openness,3.0
11,BFI,36,Extraversion,4.0
11,BFI,37,Agreeableness,3.0
11,BFI,38,Conscientiousness,5.0
11,BFI,39,Neuroticism,3.0
11,BFI,40,Openness,4.0
11,BFI,41,Openness,3.0
11,BFI,42,Agreeableness,4.0
11,BFI,43,Conscientiousness,3.0
11,BFI,44,Openness,3.0
11,PANAS,1,Positive,4.0
11,PANAS,2,Negative,1.0
11,PANAS,3,Positive,5.0
11,PANAS,4,Negative,3.0
11,PANAS,5,Positive,4.0
11,PANAS,6,Negative,3.0
11,PANAS,7,Negative,2.0
11,PANAS,8,Negative,3.0
11,PANAS,9,Positive,5.0
11,PANAS,10,Positive,4.0
11,PANAS,11,Negative,3.0
11,PANAS,12,Positive,4.0
11,PANAS,13,Negative,3.0
11,PANAS,14,Positive,4.0
11,PANAS,15,Negative,2.0
11,PANAS,16,Positive,4.0
11,PANAS,17,Positive,4.0
11,PANAS,18,Negative,3.0
11,PANAS,19,Positive,4.0
11,PANAS,20,Negative,2.0
11,BPAQ,1,Physical,2.0
11,BPAQ,2,Physical,1.0
11,BPAQ,3,Physical,3.0
11,BPAQ,4,Physical,2.0
11,BPAQ,5,Physical,3.0
11,BPAQ,6,Physical,1.0
11,BPAQ,7,Physical,1.0
11,BPAQ,8,Physical,1.0
11,BPAQ,9,Physical,3.0
11,BPAQ,10,Verbal,4.0
11,BPAQ,11,Verbal,4.0
11,BPAQ,12,Verbal,3.0
11,BPAQ,13,Verbal,3.0
11,BPAQ,14,Verbal,4.0
11,BPAQ,15,Anger,4.0
11,BPAQ,16,Anger,3.0
11,BPAQ,17,Anger,3.0
11,BPAQ,18,Anger,2.0
11,BPAQ,19,Anger,3.0
11,BPAQ,20,Anger,3.0
11,BPAQ,21,Anger,3.0
11,BPAQ,22,Hostility,3.0
11,BPAQ,23,Hostility,2.0
11,BPAQ,24,Hostility,2.0
11,BPAQ,25,Hostility,3.0
11,BPAQ,26,Hostility,3.0
11,BPAQ,27,Hostility,4.0
11,BPAQ,28,Hostility,3.0
11,BPAQ,29,Hostility,3.0
11,SSCS,1,Personal Identity,4.0
11,SSCS,2,Personal Identity,4.0
11,SSCS,3,Self-efficacy,4.0
11,SSCS,4,Self-efficacy,4.0
11,SSCS,5,Self-efficacy,4.0
11,SSCS,6,Self-efficacy,4.0
11,SSCS,7,Personal Identity,3.0
11,SSCS,8,Self-efficacy,4.0
11,SSCS,9,Self-efficacy,4.0
11,SSCS,10,Personal Identity,4.0
11,SSCS,11,Personal Identity,4.0
83,BFI,1,Extraversion,3.0
83,BFI,2,Agreeableness,3.0
83,BFI,3,Conscientiousness,4.0
83,BFI,4,Neuroticism,3.0
83,BFI,5,Openness,3.0
83,BFI,6,Extraversion,3.0
83,BFI,7,Agreeableness,4.0
83,BFI,8,Conscientiousness,3.0
83,BFI,9,Neuroticism,2.0
83,BFI,10,Openness,5.0
83,BFI,11,Extraversion,3.0
83,BFI,12,Agreeableness,3.0
83,BFI,13,Conscientiousness,4.0
83,BFI,14,Neuroticism,3.0
83,BFI,15,Openness,3.0
83,BFI,16,Extraversion,3.0
83,BFI,17,Agreeableness,3.0
83,BFI,18,Conscientiousness,3.0
83,BFI,19,Neuroticism,3.0
83,BFI,20,Openness,3.0
83,BFI,21,Extraversion,3.0
83,BFI,22,Agreeableness,3.0
83,BFI,23,Conscientiousness,3.0
83,BFI,24,Neuroticism,2.0
83,BFI,25,Openness,3.0
83,BFI,26,Extraversion,4.0
83,BFI,27,Agreeableness,3.0
83,BFI,28,Conscientiousness,5.0
83,BFI,29,Neuroticism,3.0
83,BFI,30,Openness,4.0
83,BFI,31,Extraversion,3.0
83,BFI,32,Agreeableness,3.0
83,BFI,33,Conscientiousness,5.0
83,BFI,34,Neuroticism,2.0
83,BFI,35,Openness,3.0
83,BFI,36,Extraversion,3.0
83,BFI,37,Agreeableness,3.0
83,BFI,38,Conscientiousness,5.0
83,BFI,39,Neuroticism,3.0
83,BFI,40,Openness,3.0
83,BFI,41,Openness,3.0
83,BFI,42,Agreeableness,3.0
83,BFI,43,Conscientiousness,3.0
83,BFI,44,Openness,4.0
83,PANAS,1,Positive,4.0
83,PANAS,2,Negative,3.0
83,PANAS,3,Positive,4.0
83,PANAS,4,Negative,3.0
83,PANAS,5,Positive,4.0
83,PANAS,6,Negative,2.0
83,PANAS,7,Negative,1.0
83,PANAS,8,Negative,2.0
83,PANAS,9,Positive,4.0
83,PANAS,10,Positive,4.0
83,PANAS,11,Negative,3.0
83,PANAS,12,Positive,4.0
83,PANAS,13,Negative,1.0
83,PANAS,14,Positive,4.0
83,PANAS,15,Negative,3.0
83,PANAS,16,Positive,5.0
83,PANAS,17,Positive,4.0
83,PANAS,18,Negative,3.0
83,PANAS,19,Positive,4.0
83,PANAS,20,Negative,2.0
83,BPAQ,1,Physical,1.0
83,BPAQ,2,Physical,1.0
83,BPAQ,3,Physical,4.0
83,BPAQ,4,Physical,2.0
83,BPAQ,5,Physical,3.0
83,BPAQ,6,Physical,2.0
83,BPAQ,7,Physical,1.0
83,BPAQ,8,Physical,1.0
83,BPAQ,9,Physical,2.0
83,BPAQ,10,Verbal,4.0
83,BPAQ,11,Verbal,4.0
83,BPAQ,12,Verbal,3.0
83,BPAQ,13,Verbal,3.0
83,BPAQ,14,Verbal,4.0
83,BPAQ,15,Anger,4.0
83,BPAQ,16,Anger,3.0
83,BPAQ,17,Anger,3.0
83,BPAQ,18,Anger,2.0
83,BPAQ,19,Anger,3.0
83,BPAQ,20,Anger,2.0
83,BPAQ,21,Anger,3.0
83,BPAQ,22,Hostility,3.0
83,BPAQ,23,Hostility,2.0
83,BPAQ,24,Hostility,3.0
83,BPAQ,25,Hostility,3.0
83,BPAQ,26,Hostility,3.0
83,BPAQ,27,Hostility,4.0
83,BPAQ,28,Hostility,3.0
83,BPAQ,29,Hostility,3.0
83,SSCS,1,Personal Identity,4.0
83,SSCS,2,Personal Identity,4.0
83,SSCS,3,Self-efficacy,4.0
83,SSCS,4,Self-efficacy,4.0
83,SSCS,5,Self-efficacy,4.0
83,SSCS,6,Self-efficacy,4.0
83,SSCS,7,Personal Identity,4.0
83,SSCS,8,Self-efficacy,4.0
83,SSCS,9,Self-efficacy,4.0
83,SSCS,10,Personal Identity,4.0
83,SSCS,11,Personal Identity,4.0
92,BFI,1,Extraversion,3.0
92,BFI,2,Agreeableness,3.0
92,BFI,3,Conscientiousness,4.0
92,BFI,4,Neuroticism,3.0
92,BFI,5,Openness,3.0
92,BFI,6,Extraversion,3.0
92,BFI,7,Agreeableness,4.0
92,BFI,8,Conscientiousness,3.0
92,BFI,9,Neuroticism,3.0
92,BFI,10,Openness,4.0
92,BFI,11,Extraversion,3.0
92,BFI,12,Agreeableness,3.0
92,BFI,13,Conscientiousness,4.0
92,BFI,14,Neuroticism,3.0
92,BFI,15,Openness,3.0
92,BFI,16,Extraversion,3.0
92,BFI,17,Agreeableness,5.0
92,BFI,18,Conscientiousness,3.0
92,BFI,19,Neuroticism,3.0
92,BFI,20,Openness,4.0
92,BFI,21,Extraversion,3.0
92,BFI,22,Agreeableness,3.0
92,BFI,23,Conscientiousness,3.0
92,BFI,24,Neuroticism,2.0
92,BFI,25,Openness,3.0
92,BFI,26,Extraversion,3.0
92,BFI,27,Agreeableness,3.0
92,BFI,28,Conscientiousness,4.0
92,BFI,29,Neuroticism,3.0
92,BFI,30,Openness,4.0
92,BFI,31,Extraversion,3.0
92,BFI,32,Agreeableness,4.0
92,BFI,33,Conscientiousness,3.0
92,BFI,34,Neuroticism,1.0
92,BFI,35,Openness,3.0
92,BFI,36,Extraversion,4.0
92,BFI,37,Agreeableness,3.0
92,BFI,38,Conscientiousness,4.0
92,BFI,39,Neuroticism,3.0
92,BFI,40,Openness,3.0
92,BFI,41,Openness,3.0
92,BFI,42,Agreeableness,3.0
92,BFI,43,Conscientiousness,3.0
92,BFI,44,Openness,3.0
92,PANAS,1,Positive,3.0
92,PANAS,2,Negative,3.0
92,PANAS,3,Positive,4.0
92,PANAS,4,Negative,3.0
92,PANAS,5,Positive,4.0
92,PANAS,6,Negative,3.0
92,PANAS,7,Negative,1.0
92,PANAS,8,Negative,1.0
92,PANAS,9,Positive,4.0
92,PANAS,10,Positive,4.0
92,PANAS,11,Negative,2.0
92,PANAS,12,Positive,4.0
92,PANAS,13,Negative,3.0
92,PANAS,14,Positive,3.0
92,PANAS,15,Negative,2.0
92,PANAS,16,Positive,4.0
92,PANAS,17,Positive,3.0
92,PANAS,18,Negative,3.0
92,PANAS,19,Positive,4.0
92,PANAS,20,Negative,1.0
92,BPAQ,1,Physical,1.0
92,BPAQ,2,Physical,2.0
92,BPAQ,3,Physical,3.0
92,BPAQ,4,Physical,2.0
92,BPAQ,5,Physical,2.0
92,BPAQ,6,Physical,2.0
92,BPAQ,7,Physical,1.0
92,BPAQ,8,Physical,1.0
92,BPAQ,9,Physical,2.0
92,BPAQ,10,Verbal,4.0
92,BPAQ,11,Verbal,4.0
92,BPAQ,12,Verbal,3.0
92,BPAQ,13,Verbal,3.0
92,BPAQ,14,Verbal,3.0
92,BPAQ,15,Anger,4.0
92,BPAQ,16,Anger,3.0
92,BPAQ,17,Anger,3.0
92,BPAQ,18,Anger,2.0
92,BPAQ,19,Anger,2.0
92,BPAQ,20,Anger,3.0
92,BPAQ,21,Anger,2.0
92,BPAQ,22,Hostility,2.0
92,BPAQ,23,Hostility,3.0
92,BPAQ,24,Hostility,3.0
92,BPAQ,25,Hostility,3.0
92,BPAQ,26,Hostility,2.0
92,BPAQ,27,Hostility,4.0
92,BPAQ,28,Hostility,3.0
92,BPAQ,29,Hostility,3.0
92,SSCS,1,Personal Identity,4.0
92,SSCS,2,Personal Identity,4.0
92,SSCS,3,Self-efficacy,4.0
92,SSCS,4,Self-efficacy,4.0
92,SSCS,5,Self-efficacy,4.0
92,SSCS,6,Self-efficacy,4.0
92,SSCS,7,Personal Identity,4.0
92,SSCS,8,Self-efficacy,4.0
92,SSCS,9,Self-efficacy,3.0
92,SSCS,10,Personal Identity,4.0
92,SSCS,11,Personal Identity,4.0
48,BFI,1,Extraversion,3.0
48,BFI,2,Agreeableness,3.0
48,BFI,3,Conscientiousness,5.0
48,BFI,4,Neuroticism,3.0
48,BFI,5,Openness,5.0
48,BFI,6,Extraversion,3.0
48,BFI,7,Agreeableness,5.0
48,BFI,8,Conscientiousness,3.0
48,BFI,9,Neuroticism,1.0
48,BFI,10,Openness,4.0
48,BFI,11,Extraversion,5.0
48,BFI,12,Agreeableness,3.0
48,BFI,13,Conscientiousness,4.0
48,BFI,14,Neuroticism,3.0
48,BFI,15,Openness,3.0
48,BFI,16,Extraversion,5.0
48,BFI,17,Agreeableness,5.0
48,BFI,18,Conscientiousness,3.0
48,BFI,19,Neuroticism,3.0
48,BFI,20,Openness,4.0
48,BFI,21,Extraversion,3.0
48,BFI,22,Agreeableness,5.0
48,BFI,23,Conscientiousness,3.0
48,BFI,24,Neuroticism,1.0
48,BFI,25,Openness,3.0
48,BFI,26,Extraversion,3.0
48,BFI,27,Agreeableness,3.0
48,BFI,28,Conscientiousness,5.0
48,BFI,29,Neuroticism,3.0
48,BFI,30,Openness,5.0
48,BFI,31,Extraversion,3.0
48,BFI,32,Agreeableness,5.0
48,BFI,33,Conscientiousness,3.0
48,BFI,34,Neuroticism,2.0
48,BFI,35,Openness,3.0
48,BFI,36,Extraversion,3.0
48,BFI,37,Agreeableness,3.0
48,BFI,38,Conscientiousness,4.0
48,BFI,39,Neuroticism,3.0
48,BFI,40,Openness,3.0
48,BFI,41,Openness,1.0
48,BFI,42,Agreeableness,5.0
48,BFI,43,Conscientiousness,3.0
48,BFI,44,Openness,3.0
48,PANAS,1,Positive,4.0
48,PANAS,2,Negative,1.0
48,PANAS,3,Positive,4.0
48,PANAS,4,Negative,1.0
48,PANAS,5,Positive,4.0
48,PANAS,6,Negative,1.0
48,PANAS,7,Negative,1.0
48,PANAS,8,Negative,1.0
48,PANAS,9,Positive,4.0
48,PANAS,10,Positive,4.0
48,PANAS,11,Negative,1.0
48,PANAS,12,Positive,4.0
48,PANAS,13,Negative,2.0
48,PANAS,14,Positive,4.0
48,PANAS,15,Negative,1.0
48,PANAS,16,Positive,4.0
48,PANAS,17,Positive,4.0
48,PANAS,18,Negative,1.0
48,PANAS,19,Positive,4.0
48,PANAS,20,Negative,1.0
48,BPAQ,1,Physical,1.0
48,BPAQ,2,Physical,1.0
48,BPAQ,3,Physical,4.0
48,BPAQ,4,Physical,1.0
48,BPAQ,5,Physical,2.0
48,BPAQ,6,Physical,1.0
48,BPAQ,7,Physical,1.0
48,BPAQ,8,Physical,1.0
48,BPAQ,9,Physical,1.0
48,BPAQ,10,Verbal,4.0
48,BPAQ,11,Verbal,3.0
48,BPAQ,12,Verbal,2.0
48,BPAQ,13,Verbal,3.0
48,BPAQ,14,Verbal,3.0
48,BPAQ,15,Anger,4.0
48,BPAQ,16,Anger,4.0
48,BPAQ,17,Anger,2.0
48,BPAQ,18,Anger,2.0
48,BPAQ,19,Anger,3.0
48,BPAQ,20,Anger,2.0
48,BPAQ,21,Anger,3.0
48,BPAQ,22,Hostility,2.0
48,BPAQ,23,Hostility,2.0
48,BPAQ,24,Hostility,3.0
48,BPAQ,25,Hostility,3.0
48,BPAQ,26,Hostility,1.0
48,BPAQ,27,Hostility,3.0
48,BPAQ,28,Hostility,1.0
48,BPAQ,29,Hostility,2.0
48,SSCS,1,Personal Identity,4.0
48,SSCS,2,Personal Identity,4.0
48,SSCS,3,Self-efficacy,4.0
48,SSCS,4,Self-efficacy,4.0
48,SSCS,5,Self-efficacy,4.0
48,SSCS,6,Self-efficacy,4.0
48,SSCS,7,Personal Identity,4.0
48,SSCS,8,Self-efficacy,4.0
48,SSCS,9,Self-efficacy,3.0
48,SSCS,10,Personal Identity,4.0
48,SSCS,11,Personal Identity,4.0
100,BFI,1,Extraversion,3.0
100,BFI,2,Agreeableness,3.0
100,BFI,3,Conscientiousness,4.0
100,BFI,4,Neuroticism,3.0
100,BFI,5,Openness,3.0
100,BFI,6,Extraversion,3.0
100,BFI,7,Agreeableness,5.0
100,BFI,8,Conscientiousness,4.0
100,BFI,9,Neuroticism,3.0
100,BFI,10,Openness,4.0
100,BFI,11,Extraversion,3.0
100,BFI,12,Agreeableness,3.0
100,BFI,13,Conscientiousness,4.0
100,BFI,14,Neuroticism,3.0
100,BFI,15,Openness,3.0
100,BFI,16,Extraversion,4.0
100,BFI,17,Agreeableness,4.0
100,BFI,18,Conscientiousness,3.0
100,BFI,19,Neuroticism,3.0
100,BFI,20,Openness,3.0
100,BFI,21,Extraversion,3.0
100,BFI,22,Agreeableness,3.0
100,BFI,23,Conscientiousness,3.0
100,BFI,24,Neuroticism,3.0
100,BFI,25,Openness,3.0
100,BFI,26,Extraversion,4.0
100,BFI,27,Agreeableness,3.0
100,BFI,28,Conscientiousness,5.0
100,BFI,29,Neuroticism,3.0
100,BFI,30,Openness,4.0
100,BFI,31,Extraversion,3.0
100,BFI,32,Agreeableness,4.0
100,BFI,33,Conscientiousness,4.0
100,BFI,34,Neuroticism,1.0
100,BFI,35,Openness,3.0
100,BFI,36,Extraversion,3.0
100,BFI,37,Agreeableness,3.0
100,BFI,38,Conscientiousness,3.0
100,BFI,39,Neuroticism,3.0
100,BFI,40,Openness,3.0
100,BFI,41,Openness,2.0
100,BFI,42,Agreeableness,4.0
100,BFI,43,Conscientiousness,3.0
100,BFI,44,Openness,3.0
100,PANAS,1,Positive,4.0
100,PANAS,2,Negative,3.0
100,PANAS,3,Positive,3.0
100,PANAS,4,Negative,3.0
100,PANAS,5,Positive,3.0
100,PANAS,6,Negative,3.0
100,PANAS,7,Negative,3.0
100,PANAS,8,Negative,3.0
100,PANAS,9,Positive,3.0
100,PANAS,10,Positive,4.0
100,PANAS,11,Negative,3.0
100,PANAS,12,Positive,4.0
100,PANAS,13,Negative,3.0
100,PANAS,14,Positive,4.0
100,PANAS,15,Negative,3.0
100,PANAS,16,Positive,4.0
