uid,item_index,dimension,response_reversed
472701c2705713029faed56048313d65f1322e0a,2,Agreeableness,4.0
472701c2705713029faed56048313d65f1322e0a,3,Conscientiousness,4.0
472701c2705713029faed56048313d65f1322e0a,4,Neuroticism,3.0
472701c2705713029faed56048313d65f1322e0a,5,Openness,4.0
472701c2705713029faed56048313d65f1322e0a,6,Extraversion,2.0
472701c2705713029faed56048313d65f1322e0a,7,Agreeableness,4.0
472701c2705713029faed56048313d65f1322e0a,8,Conscientiousness,4.0
472701c2705713029faed56048313d65f1322e0a,9,Neuroticism,2.0
472701c2705713029faed56048313d65f1322e0a,10,Openness,4.0
472701c2705713029faed56048313d65f1322e0a,11,Extraversion,4.0
472701c2705713029faed56048313d65f1322e0a,12,Agreeableness,3.0
472701c2705713029faed56048313d65f1322e0a,13,Conscientiousness,4.0
472701c2705713029faed56048313d65f1322e0a,14,Neuroticism,3.0
472701c2705713029faed56048313d65f1322e0a,15,Openness,4.0
472701c2705713029faed56048313d65f1322e0a,16,Extraversion,4.0
472701c2705713029faed56048313d65f1322e0a,17,Agreeableness,4.0
472701c2705713029faed56048313d65f1322e0a,18,Conscientiousness,3.0
472701c2705713029faed56048313d65f1322e0a,19,Neuroticism,3.0
472701c2705713029faed56048313d65f1322e0a,20,Openness,4.0
472701c2705713029faed56048313d65f1322e0a,21,Extraversion,2.0
472701c2705713029faed56048313d65f1322e0a,22,Agreeableness,3.0
472701c2705713029faed56048313d65f1322e0a,23,Conscientiousness,4.0
472701c2705713029faed56048313d65f1322e0a,24,Neuroticism,2.0
472701c2705713029faed56048313d65f1322e0a,25,Openness,4.0
472701c2705713029faed56048313d65f1322e0a,26,Extraversion,4.0
472701c2705713029faed56048313d65f1322e0a,27,Agreeableness,3.0
472701c2705713029faed56048313d65f1322e0a,28,Conscientiousness,4.0
472701c2705713029faed56048313d65f1322e0a,29,Neuroticism,3.0
472701c2705713029faed56048313d65f1322e0a,30,Openness,4.0
472701c2705713029faed56048313d65f1322e0a,31,Extraversion,3.0
472701c2705713029faed56048313d65f1322e0a,32,Agreeableness,4.0
472701c2705713029faed56048313d65f1322e0a,33,Conscientiousness,4.0
472701c2705713029faed56048313d65f1322e0a,34,Neuroticism,2.0
472701c2705713029faed56048313d65f1322e0a,35,Openness,4.0
472701c2705713029faed56048313d65f1322e0a,36,Extraversion,4.0
472701c2705713029faed56048313d65f1322e0a,37,Agreeableness,3.0
472701c2705713029faed56048313d65f1322e0a,38,Conscientiousness,4.0
472701c2705713029faed56048313d65f1322e0a,39,Neuroticism,4.0
472701c2705713029faed56048313d65f1322e0a,40,Openness,4.0
472701c2705713029faed56048313d65f1322e0a,41,Openness,3.0
472701c2705713029faed56048313d65f1322e0a,42,Agreeableness,4.0
472701c2705713029faed56048313d65f1322e0a,43,Conscientiousness,3.0
472701c2705713029faed56048313d65f1322e0a,44,Openness,3.0
6dedf43ee808181e86cd471be4bb779571d3ada6,1,Extraversion,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,2,Agreeableness,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,3,Conscientiousness,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,4,Neuroticism,3.0
6dedf43ee808181e86cd471be4bb779571d3ada6,5,Openness,3.0
6dedf43ee808181e86cd471be4bb779571d3ada6,6,Extraversion,2.0
6dedf43ee808181e86cd471be4bb779571d3ada6,7,Agreeableness,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,8,Conscientiousness,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,9,Neuroticism,2.0
6dedf43ee808181e86cd471be4bb779571d3ada6,10,Openness,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,11,Extraversion,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,12,Agreeableness,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,13,Conscientiousness,5.0
6dedf43ee808181e86cd471be4bb779571d3ada6,14,Neuroticism,3.0
6dedf43ee808181e86cd471be4bb779571d3ada6,15,Openness,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,16,Extraversion,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,17,Agreeableness,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,18,Conscientiousness,3.0
6dedf43ee808181e86cd471be4bb779571d3ada6,19,Neuroticism,3.0
6dedf43ee808181e86cd471be4bb779571d3ada6,20,Openness,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,21,Extraversion,3.0
6dedf43ee808181e86cd471be4bb779571d3ada6,22,Agreeableness,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,23,Conscientiousness,5.0
6dedf43ee808181e86cd471be4bb779571d3ada6,24,Neuroticism,2.0
6dedf43ee808181e86cd471be4bb779571d3ada6,25,Openness,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,26,Extraversion,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,27,Agreeableness,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,28,Conscientiousness,5.0
6dedf43ee808181e86cd471be4bb779571d3ada6,29,Neuroticism,3.0
6dedf43ee808181e86cd471be4bb779571d3ada6,30,Openness,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,31,Extraversion,3.0
6dedf43ee808181e86cd471be4bb779571d3ada6,32,Agreeableness,5.0
6dedf43ee808181e86cd471be4bb779571d3ada6,33,Conscientiousness,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,34,Neuroticism,2.0
6dedf43ee808181e86cd471be4bb779571d3ada6,35,Openness,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,36,Extraversion,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,37,Agreeableness,5.0
6dedf43ee808181e86cd471be4bb779571d3ada6,38,Conscientiousness,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,39,Neuroticism,3.0
6dedf43ee808181e86cd471be4bb779571d3ada6,40,Openness,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,41,Openness,3.0
6dedf43ee808181e86cd471be4bb779571d3ada6,42,Agreeableness,4.0
6dedf43ee808181e86cd471be4bb779571d3ada6,43,Conscientiousness,3.0
6dedf43ee808181e86cd471be4bb779571d3ada6,44,Openness,3.0
cee5dd550f94885f910c2980cfd1bd630c585908,1,Extraversion,3.0
cee5dd550f94885f910c2980cfd1bd630c585908,2,Agreeableness,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,3,Conscientiousness,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,4,Neuroticism,3.0
cee5dd550f94885f910c2980cfd1bd630c585908,5,Openness,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,6,Extraversion,3.0
cee5dd550f94885f910c2980cfd1bd630c585908,7,Agreeableness,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,8,Conscientiousness,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,9,Neuroticism,2.0
cee5dd550f94885f910c2980cfd1bd630c585908,10,Openness,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,11,Extraversion,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,12,Agreeableness,5.0
cee5dd550f94885f910c2980cfd1bd630c585908,13,Conscientiousness,5.0
cee5dd550f94885f910c2980cfd1bd630c585908,14,Neuroticism,3.0
cee5dd550f94885f910c2980cfd1bd630c585908,15,Openness,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,16,Extraversion,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,17,Agreeableness,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,18,Conscientiousness,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,19,Neuroticism,2.0
cee5dd550f94885f910c2980cfd1bd630c585908,20,Openness,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,21,Extraversion,3.0
cee5dd550f94885f910c2980cfd1bd630c585908,22,Agreeableness,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,23,Conscientiousness,5.0
cee5dd550f94885f910c2980cfd1bd630c585908,24,Neuroticism,2.0
cee5dd550f94885f910c2980cfd1bd630c585908,25,Openness,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,26,Extraversion,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,27,Agreeableness,3.0
cee5dd550f94885f910c2980cfd1bd630c585908,28,Conscientiousness,5.0
cee5dd550f94885f910c2980cfd1bd630c585908,29,Neuroticism,3.0
cee5dd550f94885f910c2980cfd1bd630c585908,30,Openness,3.0
cee5dd550f94885f910c2980cfd1bd630c585908,31,Extraversion,3.0
cee5dd550f94885f910c2980cfd1bd630c585908,32,Agreeableness,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,33,Conscientiousness,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,34,Neuroticism,2.0
cee5dd550f94885f910c2980cfd1bd630c585908,35,Openness,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,36,Extraversion,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,37,Agreeableness,5.0
cee5dd550f94885f910c2980cfd1bd630c585908,38,Conscientiousness,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,39,Neuroticism,2.0
cee5dd550f94885f910c2980cfd1bd630c585908,40,Openness,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,41,Openness,3.0
cee5dd550f94885f910c2980cfd1bd630c585908,42,Agreeableness,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,43,Conscientiousness,4.0
cee5dd550f94885f910c2980cfd1bd630c585908,44,Openness,3.0
ca086353808a7a4723212cd4407bd14a9e607ef4,1,Extraversion,4.0
ca086353808a7a4723212cd4407bd14a9e607ef4,2,Agreeableness,4.0
ca086353808a7a4723212cd4407bd14a9e607ef4,3,Conscientiousness,4.0
ca086353808a7a4723212cd4407bd14a9e607ef4,4,Neuroticism,3.0
ca086353808a7a4723212cd4407bd14a9e607ef4,5,Openness,4.0
ca086353808a7a4723212cd4407bd14a9e607ef4,6,Extraversion,3.0
ca086353808a7a4723212cd4407bd14a9e607ef4,7,Agreeableness,5.0
ca086353808a7a4723212cd4407bd14a9e607ef4,8,Conscientiousness,4.0
ca086353808a7a4723212cd4407bd14a9e607ef4,9,Neuroticism,2.0
ca086353808a7a4723212cd4407bd14a9e607ef4,10,Openness,4.0
ca086353808a7a4723212cd4407bd14a9e607ef4,11,Extraversion,4.0
ca086353808a7a4723212cd4407bd14a9e607ef4,12,Agreeableness,3.0
ca086353808a7a4723212cd4407bd14a9e607ef4,13,Conscientiousness,5.0
ca086353808a7a4723212cd4407bd14a9e607ef4,14,Neuroticism,3.0
ca086353808a7a4723212cd4407bd14a9e607ef4,15,Openness,4.0
ca086353808a7a4723212cd4407bd14a9e607ef4,16,Extraversion,4.0
ca086353808a7a4723212cd4407bd14a9e607ef4,17,Agreeableness,4.0
ca086353808a7a4723212cd4407bd14a9e607ef4,18,Conscientiousness,3.0
ca086353808a7a4723212cd4407bd14a9e607ef4,19,Neuroticism,3.0
ca086353808a7a4723212cd4407bd14a9e607ef4,20,Openness,4.0
ca086353808a7a4723212cd4407bd14a9e607ef4,21,Extraversion,3.0
ca086353808a7a4723212cd4407bd14a9e607ef4,22,Agreeableness,4.0
ca086353808a7a4723212cd4407bd14a9e607ef4,23,Conscientiousness,5.0
ca086353808a7a4723212cd4407bd14a9e607ef4,24,Neuroticism,2.0
ca086353808a7a4723212cd4407bd14a9e607ef4,25,Openness,4.0
ca086353808a7a4723212cd4407bd14a9e607ef4,26,Extraversion,4.0
ca086353808a7a4723212cd4407bd14a9e607ef4,27,Agreeableness,3.0
ca086353808a7a4723212cd4407bd14a9e607ef4,28,Conscientiousness,4.0
ca086353808a7a4723212cd4407bd14a9e607ef4,29,Neuroticism,3.0
ca086353808a7a4723212cd4407bd14a9e607ef4,30,Openness,3.0
ca086353808a7a4723212cd4407bd14a9e607ef4,31,Extraversion,3.0
ca086353808a7a4723212cd4407bd14a9e607ef4,32,Agreeableness,4.0
ca086353808a7a4723212cd4407bd14a9e607ef4,33,Conscientiousness,4.0
ca086353808a7a4723212cd4407bd14a9e607ef4,34,Neuroticism,2.0
ca086353808a7a4723212cd4407bd14a9e607ef4,35,Openness,3.0
ca086353808a7a4723212cd4407bd14a9e607ef4,36,Extraversion,4.0
ca086353808a7a4723212cd4407bd14a9e607ef4,37,Agreeableness,5.0
ca086353808a7a4723212cd4407bd14a9e607ef4,38,Conscientiousness,4.0
ca086353808a7a4723212cd4407bd14a9e607ef4,39,Neuroticism,3.0
ca086353808a7a4723212cd4407bd14a9e607ef4,40,Openness,4.0
ca086353808a7a4723212cd4407bd14a9e607ef4,41,Openness,3.0
ca086353808a7a4723212cd4407bd14a9e607ef4,42,Agreeableness,4.0
ca086353808a7a4723212cd4407bd14a9e607ef4,43,Conscientiousness,3.0
ca086353808a7a4723212cd4407bd14a9e607ef4,44,Openness,3.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,1,Extraversion,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,2,Agreeableness,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,3,Conscientiousness,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,4,Neuroticism,2.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,5,Openness,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,6,Extraversion,2.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,7,Agreeableness,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,8,Conscientiousness,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,9,Neuroticism,2.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,10,Openness,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,11,Extraversion,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,12,Agreeableness,3.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,13,Conscientiousness,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,14,Neuroticism,3.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,15,Openness,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,16,Extraversion,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,17,Agreeableness,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,18,Conscientiousness,3.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,19,Neuroticism,2.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,20,Openness,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,21,Extraversion,2.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,22,Agreeableness,3.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,23,Conscientiousness,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,24,Neuroticism,2.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,25,Openness,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,26,Extraversion,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,27,Agreeableness,3.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,28,Conscientiousness,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,29,Neuroticism,3.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,30,Openness,3.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,31,Extraversion,3.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,32,Agreeableness,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,33,Conscientiousness,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,34,Neuroticism,2.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,35,Openness,2.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,36,Extraversion,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,37,Agreeableness,5.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,38,Conscientiousness,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,39,Neuroticism,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,40,Openness,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,41,Openness,3.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,42,Agreeableness,4.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,43,Conscientiousness,3.0
c641aa9b69ee99f351d5ecd9225437f575eb206f,44,Openness,3.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,1,Extraversion,3.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,2,Agreeableness,3.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,3,Conscientiousness,5.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,4,Neuroticism,1.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,5,Openness,4.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,6,Extraversion,2.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,7,Agreeableness,4.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,8,Conscientiousness,4.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,9,Neuroticism,2.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,10,Openness,5.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,11,Extraversion,3.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,12,Agreeableness,5.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,13,Conscientiousness,5.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,14,Neuroticism,3.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,15,Openness,4.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,16,Extraversion,3.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,17,Agreeableness,5.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,18,Conscientiousness,3.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,19,Neuroticism,3.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,20,Openness,4.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,21,Extraversion,2.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,22,Agreeableness,4.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,23,Conscientiousness,5.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,24,Neuroticism,2.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,25,Openness,4.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,26,Extraversion,
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,27,Agreeableness,3.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,28,Conscientiousness,5.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,29,Neuroticism,3.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,30,Openness,3.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,31,Extraversion,3.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,32,Agreeableness,4.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,33,Conscientiousness,4.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,34,Neuroticism,1.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,35,Openness,3.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,36,Extraversion,3.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,37,Agreeableness,5.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,38,Conscientiousness,4.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,39,Neuroticism,3.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,40,Openness,4.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,41,Openness,3.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,42,Agreeableness,5.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,43,Conscientiousness,3.0
d90a875d0d2838bd4d85751fff7b8877c19bb6bb,44,Openness,3.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,1,Extraversion,4.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,2,Agreeableness,4.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,3,Conscientiousness,5.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,4,Neuroticism,3.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,5,Openness,4.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,6,Extraversion,2.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,7,Agreeableness,5.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,8,Conscientiousness,4.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,9,Neuroticism,2.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,10,Openness,4.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,11,Extraversion,3.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,12,Agreeableness,5.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,13,Conscientiousness,5.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,14,Neuroticism,3.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,15,Openness,4.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,16,Extraversion,3.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,17,Agreeableness,4.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,18,Conscientiousness,3.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,19,Neuroticism,3.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,20,Openness,4.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,21,Extraversion,3.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,22,Agreeableness,3.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,23,Conscientiousness,5.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,24,Neuroticism,2.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,25,Openness,3.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,26,Extraversion,4.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,27,Agreeableness,4.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,28,Conscientiousness,5.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,29,Neuroticism,3.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,30,Openness,3.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,31,Extraversion,3.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,32,Agreeableness,5.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,33,Conscientiousness,4.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,34,Neuroticism,1.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,35,Openness,3.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,36,Extraversion,4.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,37,Agreeableness,5.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,38,Conscientiousness,4.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,39,Neuroticism,3.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,40,Openness,4.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,41,Openness,3.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,42,Agreeableness,5.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,43,Conscientiousness,3.0
7bed1bf40dc0617ad20253c1e4afb7d168fc7ff4,44,Openness,3.0
f424cf5e167be30104915019fd5883f009467682,1,Extraversion,4.0
f424cf5e167be30104915019fd5883f009467682,2,Agreeableness,4.0
f424cf5e167be30104915019fd5883f009467682,3,Conscientiousness,4.0
f424cf5e167be30104915019fd5883f009467682,4,Neuroticism,3.0
f424cf5e167be30104915019fd5883f009467682,5,Openness,4.0
f424cf5e167be30104915019fd5883f009467682,6,Extraversion,3.0
f424cf5e167be30104915019fd5883f009467682,7,Agreeableness,5.0
f424cf5e167be30104915019fd5883f009467682,8,Conscientiousness,4.0
f424cf5e167be30104915019fd5883f009467682,9,Neuroticism,2.0
f424cf5e167be30104915019fd5883f009467682,10,Openness,4.0
f424cf5e167be30104915019fd5883f009467682,11,Extraversion,4.0
f424cf5e167be30104915019fd5883f009467682,12,Agreeableness,3.0
f424cf5e167be30104915019fd5883f009467682,13,Conscientiousness,5.0
f424cf5e167be30104915019fd5883f009467682,14,Neuroticism,3.0
f424cf5e167be30104915019fd5883f009467682,15,Openness,4.0
f424cf5e167be30104915019fd5883f009467682,16,Extraversion,3.0
f424cf5e167be30104915019fd5883f009467682,17,Agreeableness,4.0
f424cf5e167be30104915019fd5883f009467682,18,Conscientiousness,3.0
f424cf5e167be30104915019fd5883f009467682,19,Neuroticism,4.0
f424cf5e167be30104915019fd5883f009467682,20,Openness,4.0
f424cf5e167be30104915019fd5883f009467682,21,Extraversion,3.0
f424cf5e167be30104915019fd5883f009467682,22,Agreeableness,4.0
f424cf5e167be30104915019fd5883f009467682,23,Conscientiousness,5.0
f424cf5e167be30104915019fd5883f009467682,24,Neuroticism,2.0
f424cf5e167be30104915019fd5883f009467682,25,Openness,4.0
f424cf5e167be30104915019fd5883f009467682,26,Extraversion,4.0
f424cf5e167be30104915019fd5883f009467682,27,Agreeableness,4.0
f424cf5e167be30104915019fd5883f009467682,28,Conscientiousness,4.0
f424cf5e167be30104915019fd5883f009467682,29,Neuroticism,3.0
f424cf5e167be30104915019fd5883f009467682,30,Openness,3.0
f424cf5e167be30104915019fd5883f009467682,31,Extraversion,3.0
f424cf5e167be30104915019fd5883f009467682,32,Agreeableness,5.0
f424cf5e167be30104915019fd5883f009467682,33,Conscientiousness,4.0
f424cf5e167be30104915019fd5883f009467682,34,Neuroticism,2.0
f424cf5e167be30104915019fd5883f009467682,35,Openness,2.0
f424cf5e167be30104915019fd5883f009467682,36,Extraversion,4.0
f424cf5e167be30104915019fd5883f009467682,37,Agreeableness,5.0
f424cf5e167be30104915019fd5883f009467682,38,Conscientiousness,4.0
f424cf5e167be30104915019fd5883f009467682,39,Neuroticism,3.0
f424cf5e167be30104915019fd5883f009467682,40,Openness,4.0
f424cf5e167be30104915019fd5883f009467682,41,Openness,3.0
f424cf5e167be30104915019fd5883f009467682,42,Agreeableness,4.0
f424cf5e167be30104915019fd5883f009467682,43,Conscientiousness,3.0
f424cf5e167be30104915019fd5883f009467682,44,Openness,3.0
7281c3dfc283bcabff363949a7ddca6f4d762181,1,Extraversion,4.0
7281c3dfc283bcabff363949a7ddca6f4d762181,2,Agreeableness,4.0
7281c3dfc283bcabff363949a7ddca6f4d762181,3,Conscientiousness,5.0
7281c3dfc283bcabff363949a7ddca6f4d762181,4,Neuroticism,3.0
7281c3dfc283bcabff363949a7ddca6f4d762181,5,Openness,4.0
7281c3dfc283bcabff363949a7ddca6f4d762181,6,Extraversion,3.0
7281c3dfc283bcabff363949a7ddca6f4d762181,7,Agreeableness,5.0
7281c3dfc283bcabff363949a7ddca6f4d762181,8,Conscientiousness,4.0
7281c3dfc283bcabff363949a7ddca6f4d762181,9,Neuroticism,2.0
7281c3dfc283bcabff363949a7ddca6f4d762181,10,Openness,4.0
7281c3dfc283bcabff363949a7ddca6f4d762181,11,Extraversion,3.0
7281c3dfc283bcabff363949a7ddca6f4d762181,12,Agreeableness,5.0
7281c3dfc283bcabff363949a7ddca6f4d762181,13,Conscientiousness,5.0
7281c3dfc283bcabff363949a7ddca6f4d762181,14,Neuroticism,4.0
7281c3dfc283bcabff363949a7ddca6f4d762181,15,Openness,4.0
